movie_name,id,short_comment,score,comment_time,votes,Fake
一周的朋友,小可西,复读不易，能不能多读点书。,1,2022-06-23 10:53:00,18,1
这个杀手不太冷静,黑道少年沈來迟,图一乐儿。,3,2022-02-03 22:32:05,0,1
一周的朋友,天天都想退休,一星送给赵今麦，越来越漂亮了,1,2022-06-19 09:14:59,8,1
一周的朋友,滚啊,4星全是颜值,4,2022-08-23 21:39:50,0,1
一点就到家,寒狐传媒,3.5星。三个男人一台戏。,4,2021-02-14 17:53:31,0,1
一点就到家,原宥,从头尬到尾，电影被吹过了,2,2020-11-12 02:25:55,1,1
送你一朵小红花,什么都是假的,韩延还差得远呢，演员们不错～,5,2021-04-04 12:42:30,147,1
独行月球,逮了个歹,笑中带泪，跌宕起伏，暑期值得看的一部片子了,5,2022-07-29 11:27:06,267,1
心灵奇旅,刘浪,缉魂。,2,8/1/2021 23:29,2,1
花木兰,ZZZZZZ娜瑞,我的电影票钱,2,2020-09-04 18:13:17,4382,1
送你一朵小红花,魔鬼的赞歌,7分吧,3,2021-01-01 14:27:00,8,1
这个杀手不太冷静,魔力水族,戏中戏,3,2022-03-05 21:04:53,3,1
唐人街探案3,"I,suizi.",用一部烂片涮了12亿，陈思成完成了一场完美的犯罪。,1,2021-02-13 02:02:17,339,1
这个杀手不太冷静,握不住的灵魂,一张毫无大荧幕魅力的脸撑不起这样的角色。,1,2022-02-14 18:52:15,4,1
独行月球,痒山,这到底是在干嘛呀？？？？,1,2022-08-13 09:00:48,63,1
花木兰,西瓜和芒果,木兰的确是帅到我了，刘亦菲真的演出了花木兰的忠勇真，我喜欢在如今搞男女对立的营销模式下，保持清醒和理智，多去经历多去自我感觉，别在网上看到什么就是什么。什么时候看盗版资源在网上都能理直气壮地说出口了？但是转念一想，国产电影拍不出好的作品不光是主创人员的锅，我们忽视了观看的人。网上的舆论环境越来越不经允许了，观点狭隘，思想单一，不是黑就是白。偏执的相信自己所看到的，容不得别人一点的反对，我不喜欢这样的网络环境。,5,2020-09-05 00:16:25,63,1
一周的朋友,Wyouik,超级好看啊啊啊超级感动的,5,2022-06-18 12:47:13,15,1
独行月球,山猫飞起一脚~~,原本想给四星，看这么多喷子打低分，那我就给个五星吧！挺好看的。有笑点又煽情，符合我进影院的期待。,5,2022-08-01 16:17:58,85,1
独行月球,青山,我摊牌了，我是去嗑cp的，沈马冲冲冲！！！,4,2022-08-09 00:05:37,51,1
独行月球,B. -D. One,感觉我的智商受到了侮辱……,2,2022-08-01 21:28:21,142,1
独行月球,老公孩子在天堂,对七岁以下的人来说刚刚好。,1,2022-08-02 11:51:52,50,1
独行月球,lin,批评家占领了舆论高地，我等不懂文学的普通人，只能通过打分来表示抗议。老百姓喜欢的文艺才是好文艺。建议继续推动知识分子到贫下中农家庭中接受再教育。,5,2022-08-01 22:39:20,503,1
送你一朵小红花,薛定谔的脑子,韩延了不起,5,2020-12-31 20:27:49,204,1
一周的朋友,端木,有大屏幕的麦麦看！还要求啥呢！,4,2022-06-18 14:31:03,22,1
花木兰,一个萝卜两个坑,看完了，听片尾曲有点想哭，终于上映了，从17年官宣到今天，太久太久了，她在电影里一定吃了很多苦。,5,2020-09-04 20:25:58,50,1
独行月球,晓梦,明确的表达我的观点，这是一部完全不值得超过七分的电影,2,2022-07-30 00:46:42,62,1
一周的朋友,路1障,演员的脸还是值得看的，毕竟只花了我4块9，怎么也得打个三星吧,3,2022-06-18 12:30:50,917,1
唐人街探案3,桔子不是唯一的,豆瓣是不是太文艺了，大过年的，看两小时这个，哈哈乐一乐，感情动一动，脑洞开一开，不挺好的吗？,4,2021-02-13 13:52:40,1332,1
唐人街探案3,仙飞豆,完成度还是很高的，不应该这么低的分,5,2021-03-07 22:56:54,19,1
唐人街探案3,我的初恋,陈思诚，你觉得你很幽默？,1,2021-02-12 11:03:30,1082,1
这个杀手不太冷静,汤头精灵,看多了开心麻花就没味道了,3,2022-05-02 22:08:42,0,1
送你一朵小红花,闻,说2020年最好的院线电影应该没毛病，毕竟也没上映几部,5,2020-12-31 20:45:38,133,1
盛夏未来,只是看看,只能说是诈骗。😓导演是真的骗子，秘密访客也是挂羊头卖猪肉。,1,2021-07-30 11:50:34,928,1
一周的朋友,😩,林一，赵妹妹，多演点偶像剧吧，真养眼,5,2022-06-18 19:13:31,19,1
送你一朵小红花,嘟嘟嘟,被朋友拉去看的。。。尬得一批。。,1,2021-01-01 08:46:33,39,1
花木兰,喵,木木木木木木木木木木，放棵树演，风吹过可能都比木头人生动的多,1,2020-09-05 10:42:46,81,1
一周的朋友,风骨,我承认我是为了看脸来的,5,2022-06-29 00:38:40,1,1
这个杀手不太冷静,Rocket,沈腾爱惜自己羽毛是好事,1,2022-02-10 21:08:22,63,1
送你一朵小红花,许七安,天天开心 🌞,5,2021-04-04 10:31:56,313,1
送你一朵小红花,小糊涂神,四字这样的演技是怎么考上编的？！是靠唱歌吗？,1,2022-07-09 15:04:34,276,1
花木兰,chaaaaad。,我要拿着花木兰照片去找Tony，烫发就要这个卷度才行！,3,2020-09-05 08:08:28,7,1
这个杀手不太冷静,Forrest,请避雷，一个小时走了,1,2022-02-01 11:14:37,225,1
唐人街探案3,7750,本来想打个4颗星，看到各位大侠的评论，诚惶诚恐坐立不安的打了个5星。对不起，我觉得很好看，我所认为的电影是大众艺术品，而不是高坐庙堂之上身披华丽霓裳的供人跪拜的泥塑。希望我国新生代的导演能够创作更多有价值有意思有趣味的电影！加油！,5,2021-02-18 22:26:00,9,1
这个杀手不太冷静,卡尔西法,替魏翔高兴😊,4,2022-02-02 15:41:58,107,1
盛夏未来,生于十一月七日,张子枫🉑️,3,2021-08-11 19:57:04,1,1
一周的朋友,RAZAWI,我昧着良心打下这个6分。。。,3,2022-06-18 17:09:36,4,1
唐人街探案3,👑,就这居然还有下一部？恰烂钱也不是这么恰的吧,1,2021-02-13 14:54:06,193,1
唐人街探案3,大菠萝,刘德华的恭喜你发财2分长泽雅美等日本演员2分,2,2021-02-12 11:37:44,150,1
一点就到家,沙漠中的常春藤,昊然宝贝,5,2020-10-09 20:29:26,2,1
一周的朋友,牛奶很忙,虽然但是，沈月把赵今麦秒了……,2,2022-08-09 15:12:33,6,1
盛夏未来,模因碎片,我发誓这是中国最好看的青春片，甚至是，近几年来最好看的华语片。,5,2021-07-30 21:30:05,657,1
独行月球,无知无觉,真的太把观众当傻子了,2,2022-07-29 16:59:51,796,1
唐人街探案3,wsj,真的垃圾，唐人街探案真的一部比一部辣鸡，圈钱电影，吐了。可惜了电影票和我的时间。希望大家谨慎购票，害，大年初一，真是浪费了,1,2021-02-12 13:52:26,798,1
盛夏未来,Ethel,没想到现在看抖音广告都要花钱了。。（真想甩自己两巴掌）,2,2021-07-30 17:38:16,80,1
送你一朵小红花,肥囡,非常好看，值得去看,5,2020-12-31 22:14:38,184,1
这个杀手不太冷静,左下角,挺好的电影，为什么这么多低分，我不理解🤔,5,2022-04-04 17:08:48,16,1
送你一朵小红花,🛠,送你一个小镇做题家！,1,2022-07-09 18:11:09,294,1
这个杀手不太冷静,genzo,挺好笑的，像小品。,2,2022-02-06 12:00:33,4,1
唐人街探案3,孤星之夜,太棒了，尤其是那些日本著名演员演技太棒了！故事太有悬疑了！期待第4部！,5,2021-02-12 10:37:17,56,1
一周的朋友,第二次飞跃,沈月和赵今麦好漂亮啊，剧情也挺不错的,5,2022-06-18 16:02:43,18,1
独行月球,momo,简单评一下：笑果与效果都贼顶的喜剧，最佳喜剧片无疑,5,2022-07-29 15:18:31,173,1
一周的朋友,清一,剧情三星，赵今麦的演技和林一颜值直接可以五星了！,4,2022-06-18 17:08:31,5,1
花木兰,ΜΟΜΟ,把我给看伤了,1,2020-09-05 10:46:20,74,1
这个杀手不太冷静,R,网络推荐处处是笑点是认真的吗，本着不想看煽情选择先看这部网上推荐说是黑马的………魏翔确实演得很拼但确实尴尬得笑不出来…看完竟然很生气，心疼浪费了时间又心疼这春节档贵了一倍的电影票，拿这个钱再看一遍奇迹多好………,1,2022-02-02 17:08:06,418,1
盛夏未来,猫阿水,呵呵呵呵呵呵呵呵呵呵,3,2021-07-30 21:51:37,8,1
心灵奇旅,枯藤和老虎,这就被吹成神作了？,3,31/12/2020 8:46,0,1
一周的朋友,豆先生,电影低开高走，只看前半就离场的只能说可惜票价了...,4,2022-06-18 13:05:12,22,1
盛夏未来,mimosakororo,10年内最好的青春片。,5,2021-07-30 00:31:54,620,1
一点就到家,红豆♥,我……感动得一塌糊涂,4,2020-11-16 17:45:37,3,1
花木兰,我就看看,太烂了,2,2020-09-05 01:04:22,90,1
送你一朵小红花,Sion,好看,5,2021-04-04 01:26:48,201,1
唐人街探案3,平淡奥赛罗,我无法形容了，太难看了，我好久没打一星了,1,2021-02-13 17:33:32,326,1
送你一朵小红花,Zebra,刚好是我最讨厌的那类片子,1,2021-01-01 00:34:57,427,1
一周的朋友,Laura-stq,沈月真的好适合大荧幕，好灵啊！,5,2022-06-18 13:26:18,71,1
送你一朵小红花,橙,这是做过电影院满座的一次 期待2021年的易烊千玺 期待演员易烊千玺,5,2020-12-31 21:19:15,155,1
一周的朋友,ANSEN_LEE,多出来的⭐️是给麦麦的。,4,2022-08-09 00:15:27,0,1
一点就到家,小柚子×旅行家,彭彭以后是要往谐星的方向发展了吧,3,2021-10-26 13:07:59,0,1
一周的朋友,港风美人洪金宝,林一演技真的有进步！,5,2022-06-27 14:22:18,0,1
一周的朋友,晓思丽英,叶月抹茶《一周的朋友》（漫画）481,3,2022-08-08 02:09:47,0,1
独行月球,恩哼,国产电影真的把观众当傻子了,1,2022-07-29 11:36:03,6593,1
送你一朵小红花,高杨壮壮,刘浩存真是个美女 如果她不说话的话,2,2021-01-01 00:19:19,79,1
这个杀手不太冷静,飞机飞过五月天,丽啊，大过年的，你就让我花钱看这个啊？,2,2022-02-01 17:23:52,97,1
唐人街探案3,听雨轩,其他都挺好，马伯骞那帮人扣一分。。。。,4,2021-02-12 19:02:36,131,1
一周的朋友,Mr.J,我花了一百分钟想林一赵今麦一搭的那剧叫啥,3,2022-08-19 00:25:00,0,1
独行月球,lc iii,抱着电影院那么艰难应该有啥看啥的心态去的，三十分钟后觉得电影院还是关门算了。,1,2022-07-31 15:01:05,106,1
这个杀手不太冷静,blue~麦香,爆笑喜剧实锤啊，我都快笑死在电影院了,4,2022-02-01 18:05:54,380,1
一点就到家,甦醒 Nostalgia,某种形式的主旋律电影,2,2020-11-14 00:01:25,4,1
心灵奇旅,Virgil,No. ,2,26/12/2020 12:54,164,1
送你一朵小红花,1128,千玺演技很好，期待新电影！,5,2020-12-31 22:19:54,144,1
唐人街探案3,红豆♥,刚好到我们华仔的60大寿，加一星！电视剧和电影大合体也挺开心的,3,2021-02-13 20:31:41,13,1
一周的朋友,西方经济_,太完美了,5,2022-06-21 20:51:20,0,1
一点就到家,icemovies,看满屏幕的咖啡还是好困 ,2,2020-10-04 16:48:41,6,1
花木兰,tsuga,我刚看了个啥？,1,2020-09-04 22:31:27,732,1
一周的朋友,什么都是假的,磨皮也太严重了……,1,2022-08-07 18:05:49,1,1
花木兰,平凡的熊猫,2星的好莱坞重拍片~2星给刘亦菲~甄子丹堂堂将军打仗使的什么花拳绣腿功夫。。。,4,2020-09-04 20:42:03,23,1
独行月球,元气少女郭德纲,原来两个小时可以这么漫长,2,2022-07-30 23:01:37,592,1
唐人街探案3,已注销,中国东野圭吾,5,2021-02-13 00:25:00,116,1
盛夏未来,momo,虚假营销达咩 辣鸡,1,2021-07-30 12:30:08,296,1
这个杀手不太冷静,深蓝,非常逗啊，绝对不止6点几分，贺岁档被埋没的黑马,4,2022-04-11 23:46:21,10,1
这个杀手不太冷静,mpor2,🤨这，也太不过瘾了～这是个啥～,3,2022-04-13 22:12:51,1,1
送你一朵小红花,落灰锦鲤,送你一朵小红花🌺,5,2020-12-31 20:45:30,141,1
唐人街探案3,懒羊羊(已睡觉),无底线的烂梗真的很无聊,2,2021-02-12 10:10:22,16661,1
一点就到家,一张疯子照,星雀，哈哈哈，怕不是星巴克+雀巢吧！,4,2020-10-11 08:38:19,3,1
盛夏未来,阿牛,真的惊喜了，看过内地最好的青春片。不能剧透。少年，心里有爱，眼里有光。眼泪有秘密，盛夏有未来。@橙天Luone,5,2021-07-29 21:45:56,198,1
心灵奇旅,李广仙,明天起，关心粮食和蔬菜。,5,28/12/2020 12:12,15,1
独行月球,朝歌,虽不值满分，但打一星的那些伪清醒、假正经你们也快省省吧，这么下去你沈姥爷可真躺平去玩综艺烂梗了，那里$挣得不舒服么？,5,2022-07-31 10:01:00,197,1
一点就到家,____anybody,这部片成本一定很低，那些个特效都算不上五毛，撑死了五分吧，钱肯定是赚的！既扶贫又扶己！赛高！,2,2020-11-17 10:15:44,2,1
一周的朋友,九重山,因为赵今麦给了及格分,3,2022-08-14 19:10:00,0,1
这个杀手不太冷静,littletwo,哈哈哈不动脑电影,3,2022-02-06 15:46:44,0,1
花木兰,LOL,巩俐职业生涯倒数第一，还不如三打白骨精,1,2020-09-05 14:34:07,56,1
唐人街探案3,waduheck,票房和评分是两码事,3,2021-02-15 14:21:03,35,1
唐人街探案3,自由而无用的SB,结尾尴尬到批爆，67一张的电影票，毁了我一天的好心情,1,2021-02-12 11:12:43,904,1
这个杀手不太冷静,核蛋Klakt,走心了！,4,2022-02-05 16:06:17,0,1
心灵奇旅,人类还没灭绝吗,是我期望太高,3,5/1/2021 22:19,1,1
这个杀手不太冷静,殇潮|Enigma,够胆就改编三姑最新那部哦,3,2022-04-01 19:50:03,0,1
一周的朋友,二十四桥明月夜,蛮好看的,5,2022-07-06 11:36:33,0,1
这个杀手不太冷静,七崽,有笑点 没故事。二十块电影票我就忍了 六十块是想报警的程度,3,2022-02-03 16:43:03,53,1
一点就到家,康堤,大厂现在愿意花一两个亿拍广告了。,2,2020-11-23 10:52:42,7,1
一点就到家,laurenⅢ,这是这几年看过的最真诚的电影之一了，有被打动到。,5,2020-11-14 11:51:05,0,1
一周的朋友,夏末微凉Goaui,麦麦,5,2022-06-21 17:37:17,1,1
一点就到家,珍妮玛仕多,没必要没必要…才这么点人评分就开始营销吹口碑了。。就是因为口碑好所以满怀了期待去看 结果真的失望。。。。,1,2020-10-04 13:02:39,121,1
一周的朋友,AKA·白岩龙,角色贴脸真的很重要！选角都好好！,5,2022-08-08 10:25:10,2,1
一周的朋友,抛掉奶盖上街去,哎tmd真受不了,1,2022-08-10 21:22:51,0,1
盛夏未来,十七(已嗑拉),诈骗 气死我了,2,2021-07-30 12:12:20,590,1
一周的朋友,纾丶,给林一多加一星 同样的造型没有一点顾未易的影子 演技很好！,4,2022-07-16 18:34:40,0,1
唐人街探案3,momo,烂片一部,1,2021-02-12 11:44:05,123,1
盛夏未来,哪吒男,太开心了吧，感觉和吴磊谈了俩小时恋爱，嘻嘻嘻。,4,2021-07-31 14:09:59,78,1
这个杀手不太冷静,🤯,喂中国观众吃这种地沟油挺好，富了片方，病了观众,1,2022-02-08 18:38:01,77,1
花木兰,没有糖分会死的,呜呜呜神仙姐姐好帅！巩俐拿的王子剧本吗,4,2020-09-05 00:11:02,14,1
唐人街探案3,返始咏叹调,这种片子能爆票房 那确实是对认真拍电影的人的一种羞辱 ,1,2021-02-12 18:48:19,323,1
送你一朵小红花,苏大强,送给尴尬的四字弟弟吧,3,2021-01-01 00:23:39,10,1
心灵奇旅,琼斯黄,制作为故事加成不少，情绪浓厚情感浮躁。,3,27/12/2020 10:35,6,1
一点就到家,黄青蕉,扶贫题材能拍成这样不错了，刘昊然可可爱爱！奶奶狗狗！,4,2020-10-05 16:01:02,66,1
花木兰,reneryu,李连杰？？？感谢好莱坞。一首主题曲能用20年👍,4,2020-09-05 05:59:55,21,1
唐人街探案3,月印万川,讲道理是不难看的……报复性加一星。,4,2021-02-22 00:26:01,51,1
一点就到家,阿拉灯神丁,没想到国庆档的电影我最喜欢这部哈哈哈哈哈哈哈哈哈哈,5,2020-10-04 01:05:13,175,1
一周的朋友,一棵花白,是不是别人不花火，就把别人当傻子啊？,2,2022-06-19 16:27:19,10,1
花木兰,zzzBridgEzzz,烂。真烂。真的烂。,1,2020-09-05 02:14:24,102,1
花木兰,淋,如果没有巩俐，我大概会想把电影院砸了,3,2020-09-11 11:56:39,9,1
独行月球,王秀馥です,“我们国产片。。。好像要完蛋了。。。”,2,2022-08-21 16:54:50,113,1
独行月球,三爷不怕冷,想不到中国的科幻电影被喜剧人拍出来了,5,2022-07-31 15:48:21,55,1
盛夏未来,baby,莫名其妙,2,2021-08-17 11:20:40,3,1
唐人街探案3,發夢高手,电影之烂，烂过臭鸡蛋,1,2021-02-14 23:45:02,233,1
送你一朵小红花,和乐yi,很温暖 很温暖呜呜呜呜,5,2020-12-31 20:14:06,1861,1
这个杀手不太冷静,影启缘末,不装了，我摊牌了，我就是话剧怎么的吧,3,2022-02-06 18:55:27,0,1
送你一朵小红花,郤诜高第,中戏第一入学两年的学习后演技上升了一个level,5,2020-12-31 20:29:19,677,1
花木兰,月亮超漂亮,好看的好喜欢花木兰呀~,5,2020-09-05 00:04:49,48,1
盛夏未来,简单点，可否,演员粉特供,2,2021-07-30 06:27:53,2809,1
